fire_name,fire_dateonly_created,precipitation,max_temp,min_temp,avg_wind_speed,temp_range,wind_temp_ratio,lagged_precipitation,lagged_avg_wind_speed,month,season,fire_longitude,fire_latitude,fire_acres_burned,bright_t31,frp,brightness,clean_county,year
Rock Fire,2018-03-27,0.0,79.0,50.0,10.29,29.0,0.130253164556962,0.6400000000000005,9.107142857142858,3,Spring,-121.77419,40.4635,11.0,291.7457142857143,43.79333333333334,319.3704761904761,Shasta County,2018
Meadow Fire,2018-04-09,0.0,83.0,56.0,7.38,27.0,0.0889156626506024,0.0,6.902857142857142,4,Spring,-117.48144,33.86439,21.0,294.0877551020408,33.82295918367347,319.984693877551,Riverside County,2018
Volcan Fire,2018-05-10,0.0,69.0,60.0,7.16,9.0,0.1037681159420289,0.0,7.447142857142857,5,Spring,-116.58759,33.12213,12.0,299.4176991150443,47.04336283185841,326.76519174041294,San Diego County,2018
Shastina Fire,2018-05-09,0.0,69.0,59.0,6.71,10.0,0.0972463768115942,0.0,7.63857142857143,5,Spring,-122.48556,41.65935,127.0,301.7398104265403,51.696919431279625,327.4511848341231,Siskiyou County,2018
Lago Fire,2018-04-22,0.0,73.0,56.0,6.49,17.0,0.0889041095890411,0.0500000000000004,10.578571428571427,4,Spring,-117.16232,33.88744,18.0,293.97576923076923,34.54923076923077,322.00230769230774,Riverside County,2018
French Fire,2018-04-26,0.0,65.0,56.0,8.95,9.0,0.1376923076923076,0.0,7.4471428571428575,4,Spring,-120.18499,39.89075,20.0,295.95334821428565,44.2296875,322.359375,Plumas County,2018
Happy Fire,2018-05-17,0.0,70.0,54.0,8.05,16.0,0.115,0.0500000000000004,9.554285714285712,5,Spring,-120.18236,34.74245,60.0,298.0022857142857,33.33257142857143,323.652,Santa Barbara County,2018
Jacques Fire,2018-05-09,0.0,69.0,59.0,6.71,10.0,0.0972463768115942,0.0,7.63857142857143,5,Spring,-117.27467,33.40178,18.0,301.7398104265403,51.696919431279625,327.4511848341231,San Diego County,2018
Alpha Fire,2018-05-04,0.0,76.0,56.0,8.28,20.0,0.1089473684210526,0.0100000000000004,8.501428571428571,5,Spring,-117.502405,33.389425,300.0,298.1189655172413,37.49022988505747,325.8235632183908,San Diego County,2018
Nees Fire,2018-05-02,0.0,65.0,54.0,7.16,11.0,0.1101538461538461,0.0100000000000004,8.501428571428571,5,Spring,-120.77206,36.85156,1756.0,297.61763157894734,33.329210526315784,321.3934210526316,Fresno County,2018
Tornado Fire,2018-05-04,0.0,76.0,56.0,8.28,20.0,0.1089473684210526,0.0100000000000004,8.501428571428571,5,Spring,-117.148204,33.504964,70.0,298.1189655172413,37.49022988505747,325.8235632183908,Riverside County,2018
Woodchuck Fire,2018-05-04,0.0,76.0,56.0,8.28,20.0,0.1089473684210526,0.0100000000000004,8.501428571428571,5,Spring,-117.003829,33.467999,15.0,298.1189655172413,37.49022988505747,325.8235632183908,Riverside County,2018
Moffat Fire,2018-04-19,0.05,62.0,51.0,11.41,11.0,0.1840322580645161,0.0500000000000004,10.802857142857144,4,Spring,-118.08449,36.71537,1065.0,294.44300932090545,37.76165113182424,318.09454061251665,Inyo County,2018
Main Fire,2018-04-28,0.0,68.0,54.0,8.28,14.0,0.1217647058823529,0.0,7.511428571428572,4,Spring,-117.32281,33.67815,73.0,296.3245179063361,34.1461432506887,317.0462809917356,Riverside County,2018
White Fire,2018-05-18,0.0,67.0,58.0,7.61,9.0,0.1135820895522388,0.0500000000000004,9.331428571428573,5,Spring,-118.9821,35.826333,26.0,302.129268292683,172.7560975609756,334.25243902439024,Tulare County,2018
Jelly Fire,2018-05-18,0.0,67.0,58.0,7.61,9.0,0.1135820895522388,0.0500000000000004,9.331428571428573,5,Spring,-122.21032,40.31759,103.0,302.129268292683,172.7560975609756,334.25243902439024,Tehama County,2018
Ager Fire,2018-05-19,0.0,67.0,58.0,7.61,9.0,0.1135820895522388,0.0500000000000004,9.3,5,Spring,-122.513883,41.791859,27.0,296.33162393162394,108.62820512820512,329.20769230769235,Siskiyou County,2018
Plaza Fire,2018-05-20,0.0,68.0,59.0,8.72,9.0,0.128235294117647,0.0,9.14,5,Spring,-121.01638,37.056944,88.0,300.02925531914894,148.73031914893616,338.76702127659576,Merced County,2018
Bellagio Fire,2018-05-21,0.0,66.0,59.0,7.61,7.0,0.1153030303030303,0.0,8.788571428571428,5,Spring,-122.23059,38.16303,12.0,297.1632911392404,256.6911392405063,340.6278481012658,Napa County,2018
Agua Fire,2018-05-22,0.0,67.0,59.0,8.05,8.0,0.1201492537313432,0.0,8.437142857142858,5,Spring,-117.03134,33.35505,59.0,299.37894736842105,98.62315789473683,344.05,San Diego County,2018
Experimental Fire,2018-05-23,0.0,67.0,59.0,9.84,8.0,0.146865671641791,0.0,8.212857142857144,5,Spring,-119.75307,37.0979,56.0,298.66852589641434,258.25099601593627,340.4274900398407,Madera County,2018
Water Fire,2018-05-24,0.0,66.0,59.0,8.05,7.0,0.1219696969696969,0.0,8.212857142857143,5,Spring,-120.12441,35.56922,100.0,299.4626556016598,129.85186721991698,340.1136929460581,San Luis Obispo County,2018
Cobble Fire,2018-05-26,0.0,68.0,57.0,9.62,11.0,0.1414705882352941,0.0,9.521428571428572,5,Spring,-119.42172,36.75581,108.0,297.60466321243524,50.10155440414507,326.6072538860104,Fresno County,2018
Keeler Fire,2018-05-27,0.0,70.0,58.0,7.38,12.0,0.1054285714285714,0.0,9.33,5,Spring,-121.76828,37.21803,16.0,295.74615384615385,197.52307692307696,341.5636363636364,Santa Clara County,2018
70th Fire,2018-05-28,0.0,69.0,59.0,7.38,10.0,0.1069565217391304,0.0,9.297142857142855,5,Spring,-116.10231,33.53924,10.0,296.8666666666666,135.22982456140352,330.9192982456141,Riverside County,2018
Chrome Fire,2018-05-28,0.0,69.0,59.0,7.38,10.0,0.1069565217391304,0.0,9.297142857142855,5,Spring,-122.58666,39.65578,75.0,296.8666666666666,135.22982456140352,330.9192982456141,Glenn County,2018
Stuhr Fire,2018-05-29,0.0,69.0,61.0,7.16,8.0,0.1037681159420289,0.0,9.17,5,Spring,-121.10903,37.32744,63.0,299.1369565217391,50.80942028985508,327.08623188405795,Stanislaus County,2018
Vineyard Fire,2018-05-29,0.0,69.0,61.0,7.16,8.0,0.1037681159420289,0.0,9.17,5,Spring,-120.64028,35.71859,25.0,299.1369565217391,50.80942028985508,327.08623188405795,San Luis Obispo County,2018
Grant Fire,2018-05-30,0.0,68.0,60.0,8.5,8.0,0.125,0.0,8.978571428571428,5,Spring,-121.57918,37.75375,484.0,296.1467741935484,96.85645161290324,332.7677419354838,Alameda County,2018
Madison FIre,2018-06-01,0.0,70.0,57.0,8.05,13.0,0.115,0.0,8.148571428571428,6,Summer,-122.01762,38.64953,14.0,304.61523809523806,174.46793650793649,348.4511111111111,Yolo County,2018
Open Fire,2018-06-01,0.0,70.0,57.0,8.05,13.0,0.115,0.0,8.148571428571428,6,Summer,-122.65582,39.46543,127.0,304.61523809523806,174.46793650793649,348.4511111111111,Glenn County,2018
Plymire Fire,2018-06-01,0.0,70.0,57.0,8.05,13.0,0.115,0.0,8.148571428571428,6,Summer,-122.29388,40.201826,23.0,304.61523809523806,174.46793650793649,348.4511111111111,Tehama County,2018
Glen Fire,2018-06-02,0.0,72.0,59.0,7.61,13.0,0.1056944444444444,0.0,7.861428571428571,6,Summer,-121.86473,37.99113,23.0,298.6704402515724,149.1361635220126,339.6685534591195,Contra Costa County,2018
Aliso Fire,2018-06-02,0.0,72.0,59.0,7.61,13.0,0.1056944444444444,0.0,7.861428571428571,6,Summer,-117.72044,33.55132,175.0,298.6704402515724,149.1361635220126,339.6685534591195,Orange County,2018
Jardin Fire,2018-06-02,0.0,72.0,59.0,7.61,13.0,0.1056944444444444,0.0,7.861428571428571,6,Summer,-117.22215,33.45014,10.0,298.6704402515724,149.1361635220126,339.6685534591195,Riverside County,2018
Coldwell Fire,2018-06-02,0.0,72.0,59.0,7.61,13.0,0.1056944444444444,0.0,7.861428571428571,6,Summer,-120.55324,36.10499,13.0,298.6704402515724,149.1361635220126,339.6685534591195,Fresno County,2018
Black Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-122.3307,39.80827,10.0,301.0,115.61736111111112,343.45625,Tehama County,2018
Grande Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-117.31468,33.47413,11.0,301.0,115.61736111111112,343.45625,Riverside County,2018
Ethanac Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-117.28189,33.742,17.0,301.0,115.61736111111112,343.45625,Riverside County,2018
Fairview Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-121.36446,36.83036,35.0,301.0,115.61736111111112,343.45625,San Benito County,2018
Resort Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-120.91793,35.75737,12.0,301.0,115.61736111111112,343.45625,San Luis Obispo County,2018
Martin Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-122.33769,41.58233,37.0,301.0,115.61736111111112,343.45625,Siskiyou County,2018
Adobe Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-117.06782,32.78031,38.0,301.0,115.61736111111112,343.45625,San Diego County,2018
Green Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-116.92404,32.75072,10.0,301.0,115.61736111111112,343.45625,San Diego County,2018
Stone Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-118.31138,34.5486,1352.0,300.80507042253515,187.6098591549296,333.47521126760563,Los Angeles County,2018
Meamber Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-122.98442,41.64805,12.0,300.80507042253515,187.6098591549296,333.47521126760563,Siskiyou County,2018
Airline Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-120.99322,36.40755,1314.0,300.80507042253515,187.6098591549296,333.47521126760563,San Benito County,2018
Eastern Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-120.901167,36.378333,513.0,300.80507042253515,187.6098591549296,333.47521126760563,San Benito County,2018
ONeals Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-119.623981,37.10181,300.0,300.80507042253515,187.6098591549296,333.47521126760563,Madera County,2018
Panoche Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-121.03253,36.64832,64.0,300.80507042253515,187.6098591549296,333.47521126760563,San Benito County,2018
Pallet Fire,2018-06-05,0.0,70.0,61.0,8.28,9.0,0.1182857142857142,0.0,7.925714285714286,6,Summer,-122.44408,38.245151,10.0,299.50581717451524,217.0218836565097,340.27423822714684,Sonoma County,2018
Vista Fire,2018-06-05,0.0,70.0,61.0,8.28,9.0,0.1182857142857142,0.0,7.925714285714286,6,Summer,-117.22974,33.40769,12.0,299.50581717451524,217.0218836565097,340.27423822714684,San Diego County,2018
Recycle Fire,2018-06-06,0.0,69.0,60.0,9.4,9.0,0.136231884057971,0.0,8.054285714285715,6,Summer,-116.46674,32.63046,265.0,298.0222857142858,275.5077142857143,333.666,San Diego County,2018
Liberty Fire,2018-06-11,0.0,76.0,61.0,7.16,15.0,0.0942105263157894,0.0,7.861428571428571,6,Summer,-121.09199,38.24033,62.0,300.0276595744681,245.4478723404256,347.1117021276596,San Joaquin County,2018
Bear Fire,2018-06-07,0.0,71.0,58.0,8.5,13.0,0.1197183098591549,0.0,7.99,6,Summer,-120.24315,37.33924,200.0,296.15722891566264,132.12289156626505,338.5126506024097,Merced County,2018
Apple Fire,2018-06-09,0.0,75.0,61.0,8.5,14.0,0.1133333333333333,0.0,7.861428571428571,6,Summer,-122.3571,39.94355,2956.0,299.115,243.8963333333333,348.97566666666665,Tehama County,2018
Chrome Fire,2018-06-09,0.0,75.0,61.0,8.5,14.0,0.1133333333333333,0.0,7.861428571428571,6,Summer,-122.58218,39.64978,2290.0,299.115,243.8963333333333,348.97566666666665,Glenn County,2018
Mission Fire,2018-06-09,0.0,75.0,61.0,8.5,14.0,0.1133333333333333,0.0,7.861428571428571,6,Summer,-122.5275,37.97638,12.0,299.115,243.8963333333333,348.97566666666665,Marin County,2018
South Fire,2018-06-09,0.0,75.0,61.0,8.5,14.0,0.1133333333333333,0.0,7.861428571428571,6,Summer,-122.5275,37.97638,175.0,299.115,243.8963333333333,348.97566666666665,Marin County,2018
Sam Fire,2018-06-09,0.0,75.0,61.0,8.5,14.0,0.1133333333333333,0.0,7.861428571428571,6,Summer,-121.11936,35.9352,96.0,299.115,243.8963333333333,348.97566666666665,Monterey County,2018
Beaver Fire,2018-06-12,0.0,75.0,62.0,7.16,13.0,0.0954666666666666,0.0,7.701428571428571,6,Summer,-120.862579,36.37532,215.0,299.3112947658402,257.59779614325066,343.9297520661157,San Benito County,2018
Vista Fire,2018-06-13,0.0,72.0,60.0,8.28,12.0,0.1149999999999999,0.0,7.541428571428571,6,Summer,-120.670311,35.663607,60.0,295.4778920308483,171.00385604113112,341.47043701799487,San Luis Obispo County,2018
Santiago Fire,2018-06-11,0.0,76.0,61.0,7.16,15.0,0.0942105263157894,0.0,7.861428571428571,6,Summer,-117.746625,33.787838,155.0,300.0276595744681,245.4478723404256,347.1117021276596,Orange County,2018
Euclid Fire,2018-06-12,0.0,75.0,62.0,7.16,13.0,0.0954666666666666,0.0,7.701428571428571,6,Summer,-117.654299,33.925862,154.0,299.3112947658402,257.59779614325066,343.9297520661157,San Bernardino County,2018
Portola Fire ,2018-06-12,0.0,75.0,62.0,7.16,13.0,0.0954666666666666,0.0,7.701428571428571,6,Summer,-118.427886,34.110516,20.0,310.0,16.4,332.6,Los Angeles County,2018
Spring Fire,2018-06-13,0.0,72.0,60.0,8.28,12.0,0.1149999999999999,0.0,7.541428571428571,6,Summer,-122.135924,40.394073,70.0,295.4778920308483,171.00385604113112,341.47043701799487,Tehama County,2018
Bridle Fire,2018-06-14,0.0,76.0,61.0,8.28,15.0,0.1089473684210526,0.0,7.509999999999999,6,Summer,-116.821724,33.524412,20.0,291.5679411764706,175.04882352941175,336.56029411764706,Riverside County,2018
70 Fire,2018-06-14,0.0,76.0,61.0,8.28,15.0,0.1089473684210526,0.0,7.509999999999999,6,Summer,-121.617698,39.602703,20.0,291.5679411764706,175.04882352941175,336.56029411764706,Butte County,2018
Creston FIre,2018-06-14,0.0,76.0,61.0,8.28,15.0,0.1089473684210526,0.0,7.509999999999999,6,Summer,-120.624135,35.58354,60.0,291.5679411764706,175.04882352941175,336.56029411764706,San Luis Obispo County,2018
Tumbleweed Fire,2018-06-14,0.0,76.0,61.0,8.28,15.0,0.1089473684210526,0.0,7.509999999999999,6,Summer,-120.36403,40.3768,646.0,291.5679411764706,175.04882352941175,336.56029411764706,Lassen County,2018
Planada Fire,2018-06-15,0.0,73.0,62.0,7.61,11.0,0.1042465753424657,0.0,7.702857142857143,6,Summer,-120.34207,37.39339,4563.0,295.91075514874143,199.26338672768875,339.8736842105263,Merced County,2018
Raymond Fire,2018-06-15,0.0,73.0,62.0,7.61,11.0,0.1042465753424657,0.0,7.702857142857143,6,Summer,-119.91223,37.14663,60.0,295.91075514874143,199.26338672768875,339.8736842105263,Madera County,2018
Boyer Fire,2018-06-15,0.0,73.0,62.0,7.61,11.0,0.1042465753424657,0.0,7.702857142857143,6,Summer,-119.84299,37.47677,53.0,295.91075514874143,199.26338672768875,339.8736842105263,Mariposa County,2018
Oregon Fire,2018-06-16,0.0,73.0,63.0,9.17,10.0,0.1256164383561643,0.0,7.798571428571429,6,Summer,-121.521111,39.549167,40.0,294.50202702702705,112.93783783783783,324.1547297297297,Butte County,2018
Creek Fire,2018-06-16,0.0,73.0,63.0,9.17,10.0,0.1256164383561643,0.0,7.798571428571429,6,Summer,-122.476381,38.886518,32.0,294.50202702702705,112.93783783783783,324.1547297297297,Lake County,2018
Willow Fire,2018-06-16,0.0,73.0,63.0,9.17,10.0,0.1256164383561643,0.0,7.798571428571429,6,Summer,-121.998967,38.015323,25.0,294.50202702702705,112.93783783783783,324.1547297297297,Contra Costa County,2018
China Fire,2018-06-17,0.0,69.0,62.0,8.95,7.0,0.1297101449275362,0.0,8.087142857142856,6,Summer,-120.892404,38.265645,17.0,304.21575757575755,285.1460606060606,355.0987878787879,Amador County,2018
Upper Colony Fire,2018-06-17,0.0,69.0,62.0,8.95,7.0,0.1297101449275362,0.0,8.087142857142856,6,Summer,-119.416746,38.834395,1202.0,304.21575757575755,285.1460606060606,355.0987878787879,,2018
Vallecitos Fire,2018-06-17,0.0,69.0,62.0,8.95,7.0,0.1297101449275362,0.0,8.087142857142856,6,Summer,-121.806775,37.627119,20.0,304.21575757575755,285.1460606060606,355.0987878787879,Alameda County,2018
Dinosaur Fire,2018-06-17,0.0,69.0,62.0,8.95,7.0,0.1297101449275362,0.0,8.087142857142856,6,Summer,-121.176354,37.05876,185.0,304.21575757575755,285.1460606060606,355.0987878787879,Merced County,2018
Wheeler Fire,2018-06-18,0.0,70.0,61.0,11.18,9.0,0.1597142857142857,0.0,8.661428571428571,6,Summer,-120.199162,37.707234,115.0,304.54545454545456,291.9799242424242,360.4757575757576,Mariposa County,2018
Iron Fire,2018-06-19,0.0,70.0,60.0,8.05,10.0,0.115,0.0,8.788571428571428,6,Summer,-121.908976,37.779209,40.0,302.07530864197525,535.9300411522634,353.4600823045267,Contra Costa County,2018
Ranchita Fire,2018-06-19,0.0,70.0,60.0,8.05,10.0,0.115,0.0,8.788571428571428,6,Summer,-120.57833,35.77017,10.0,302.07530864197525,535.9300411522634,353.4600823045267,San Luis Obispo County,2018
Yankee Fire,2018-06-20,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,8.564285714285713,6,Summer,-120.75593,35.73629,1500.0,298.5546583850932,250.90869565217392,340.88695652173914,San Luis Obispo County,2018
Creek Fire,2018-06-21,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,8.371428571428572,6,Summer,-120.39295,35.05747,10.0,295.81125,185.5783333333333,338.7216666666667,San Luis Obispo County,2018
Bascom Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-122.17457,40.52909,328.0,305.4323432343234,86.75346534653467,340.0765676567657,Shasta County,2018
Lane Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-121.77867,40.35068,3392.0,305.4323432343234,86.75346534653467,340.0765676567657,Tehama County,2018
Sierra Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-122.19792,40.12791,170.0,305.4323432343234,86.75346534653467,340.0765676567657,Tehama County,2018
Stoll Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-122.27574,40.18395,268.0,305.4323432343234,86.75346534653467,340.0765676567657,Tehama County,2018
Pawnee Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-122.59848,39.0674,15180.0,305.4323432343234,86.75346534653467,340.0765676567657,Lake County,2018
Canyon Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-118.75495,34.53765,62.0,305.4323432343234,86.75346534653467,340.0765676567657,Los Angeles County,2018
Stony Fire,2018-07-04,0.0,75.0,65.0,9.17,10.0,0.1222666666666666,0.0,8.755714285714285,7,Summer,-122.512012,39.2976,75.0,304.0936416184971,176.9782273603083,348.4518304431599,Colusa County,2018
Sheep Fire,2018-06-29,0.0,74.0,65.0,8.72,9.0,0.1178378378378378,0.0,8.65857142857143,6,Summer,-118.72905,35.1234,95.0,298.81268939393937,283.5835227272727,345.8032196969697,Kern County,2018
Creek Fire,2018-06-24,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.209999999999999,6,Summer,-122.42308,40.50318,1678.0,302.7707808564232,277.02166246851385,348.20277078085644,Shasta County,2018
Flat Fire,2018-06-24,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.209999999999999,6,Summer,-120.30187,37.80785,163.0,302.7707808564232,277.02166246851385,348.20277078085644,Tuolumne County,2018
Horse Fire,2018-06-24,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.209999999999999,6,Summer,-120.68902,37.95766,80.0,302.7707808564232,277.02166246851385,348.20277078085644,Calaveras County,2018
Romero Fire,2018-06-24,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.209999999999999,6,Summer,-121.09354,37.08529,68.0,302.7707808564232,277.02166246851385,348.20277078085644,Merced County,2018
Peach Fire ,2018-07-05,0.0,80.0,64.0,9.62,16.0,0.12025,0.0,9.01142857142857,7,Summer,-123.38493,39.038859,90.0,302.672706935123,282.62729306487694,346.2476510067114,Mendocino County,2018
Waverly Fire,2018-06-29,0.0,74.0,65.0,8.72,9.0,0.1178378378378378,0.0,8.65857142857143,6,Summer,-120.945482,38.052055,11789.0,298.81268939393937,283.5835227272727,345.8032196969697,San Joaquin County,2018
Llano Fire,2018-06-29,0.0,74.0,65.0,8.72,9.0,0.1178378378378378,0.0,8.65857142857143,6,Summer,-121.954098,39.6139,10.0,298.81268939393937,283.5835227272727,345.8032196969697,Butte County,2018
Flat Fire,2018-06-28,0.0,72.0,64.0,7.83,8.0,0.10875,0.0,8.467142857142857,6,Summer,-122.9144,40.60402,300.0,301.24285714285713,289.3469387755102,349.0740524781341,Trinity County,2018
San Ardo,2018-06-26,0.0,72.0,63.0,9.17,9.0,0.1273611111111111,0.0,8.147142857142857,6,Summer,-120.86256,35.95515,375.0,297.55897435897435,303.0863247863248,340.5299145299145,Monterey County,2018
Lions Fire,2018-06-11,0.0,76.0,61.0,7.16,15.0,0.0942105263157894,0.0,7.861428571428571,6,Summer,-119.118,37.571,4064.0,300.0276595744681,245.4478723404256,347.1117021276596,Madera County,2018
Anchor Fire,2018-06-27,0.0,72.0,64.0,8.05,8.0,0.1118055555555555,0.0,8.338571428571429,6,Summer,-119.304499,36.696879,76.0,300.3218106995885,136.05720164609053,336.4131687242798,Fresno County,2018
Shippee Fire,2018-06-26,0.0,72.0,63.0,9.17,9.0,0.1273611111111111,0.0,8.147142857142857,6,Summer,-121.78208,39.59872,460.0,297.55897435897435,303.0863247863248,340.5299145299145,Butte County,2018
Fox Fire,2018-06-26,0.0,72.0,63.0,9.17,9.0,0.1273611111111111,0.0,8.147142857142857,6,Summer,-120.71488,35.33916,260.0,311.9,23.8,333.4,San Luis Obispo County,2018
